Gene_Symbol,Protein_Name,Matrisome_Category,Matrisome_Division,N_Tissues,N_Measurements,Direction_Consistency,Predominant_Direction,N_Upregulated,N_Downregulated,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Median_Zscore_Delta,Std_Zscore_Delta,N_Strong_Effects,Strong_Effect_Rate,T_Statistic,P_Value,Universality_Score
S100A1,Protein S100-A1,Secreted Factors,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.19408738246277257,0.2412572439532571,-0.2550139538475461,0.20903068579264653,0,0.0,-1.8570228741946782,0.16030280339419156,0.487653399010605
IGFBP5,Insulin-like growth factor-binding protein 5,ECM Glycoproteins,Core matrisome,3,3,1.0,DOWN,0,3,-0.21486714605610127,0.21486714605610127,-0.116846889546705,0.19489046986397826,0,0.0,-1.9095895972041927,0.1963829790194228,0.5351512952723138
TNC,Tenascin,ECM Glycoproteins,Core matrisome,9,10,0.6,DOWN,4,6,-0.15425800407577311,0.2662055230364394,-0.0836305260789128,0.34109310816663246,2,0.2,-1.4301275180050677,0.18646500892127205,0.5281510799311543
S100A4,Protein S100-A4,Secreted Factors,Matrisome-associated,6,6,0.6666666666666666,DOWN,2,4,-0.05193576148283907,0.1398374483127567,-0.03289490471973655,0.18188005606208316,0,0.0,-0.6994506038222457,0.5154641102203126,0.4167732757283896
COL8A1,Collagen alpha-1(VIII) chain;Vastatin,Collagens,Core matrisome,7,7,0.8571428571428571,DOWN,1,6,-0.04476046992011965,0.47564460114452206,-0.1086762921868134,0.7468906954113058,2,0.2857142857142857,-0.15855743377524356,0.8792197189071775,0.4523927852405797
LOX,Protein-lysine 6-oxidase,ECM Regulators,Matrisome-associated,5,5,0.8,DOWN,1,4,-0.36842492875430766,0.41452784316970526,-0.4760866037947848,0.3137785695838093,2,0.4,-2.625492194680007,0.058461695696238124,0.5579957392953699
CTGF,Connective tissue growth factor,ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,DOWN,1,2,-0.03305653944382437,0.09712783937776115,-0.0911816994596022,0.11204504772727451,0,0.0,-0.5110052340597203,0.6601690472899557,0.3306201509503732
SERPINA4,Kallistatin,ECM Regulators,Matrisome-associated,7,7,0.7142857142857143,UP,5,2,0.7310964947436301,0.765182077237892,0.3864346680960588,0.9406220176703922,3,0.42857142857142855,2.056404669617773,0.08548078498768585,0.5972371767766722
SERPINB1,Leukocyte elastase inhibitor,ECM Regulators,Matrisome-associated,8,8,0.5,DOWN,4,4,-0.022516802025168814,0.3266128601146387,-0.017799255861466502,0.38195438769897266,1,0.125,-0.16674015448336924,0.8722888001456822,0.34937999657056273
S100A11,"Protein S100-A11;Protein S100-A11, N-terminally processed",Secreted Factors,Matrisome-associated,9,9,0.7777777777777778,DOWN,2,7,-0.14847816061864283,0.25996618667140914,-0.0589513080254963,0.3114037536988355,1,0.1111111111111111,-1.4304081969632152,0.1904740129334465,0.5800586788255496
GPC1,Glypican-1;Secreted glypican-1,ECM-affiliated Proteins,Matrisome-associated,6,6,0.8333333333333334,DOWN,1,5,-0.21373530369415628,0.29105611637121376,-0.2673513667020005,0.25340023985738275,0,0.0,-2.066069212736896,0.09370690162981873,0.5662465842523341
THBS2,Thrombospondin-2,ECM Glycoproteins,Core matrisome,4,4,0.75,UP,3,1,-0.02916411866017604,0.21610125304889966,0.07372864115164615,0.3159724844209532,0,0.0,-0.1845991033910551,0.8653174513585866,0.34413487032729023
THBS4,Thrombospondin-4,ECM Glycoproteins,Core matrisome,5,5,0.8,DOWN,1,4,-0.12644489154181532,0.2800592720465622,-0.1912372246728257,0.29726096090896525,0,0.0,-0.9511486877742915,0.39538950020254177,0.47716332128179495
FBN1,Fibrillin-1,ECM Glycoproteins,Core matrisome,10,12,0.5833333333333334,DOWN,5,7,-0.09519299256776781,0.3022218224647259,-0.15949033167576704,0.357335578140499,3,0.25,-0.9228249843460725,0.37589650393312746,0.5065134696951412
TIMP3,Metalloproteinase inhibitor 3,ECM Regulators,Matrisome-associated,8,8,0.875,UP,7,1,0.8571374706659904,0.9915478886751952,0.777618978245221,1.0836871990718933,6,0.75,2.237131594563751,0.060332667986544804,0.6907647258584458
IGFALS,Insulin-like growth factor-binding protein complex acid labile subunit,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,UP,4,2,0.6169740643275367,0.7520053270570782,0.6402283432315932,0.7951809928708239,3,0.5,1.900537934989417,0.11578335022037621,0.5579262156028091
SERPINF1,Pigment epithelium-derived factor,ECM Regulators,Matrisome-associated,9,11,0.5454545454545454,DOWN,5,6,0.2675788785715463,0.59167238720229,-0.0010681515123002,0.8516776957128086,5,0.45454545454545453,1.0420124261950199,0.321942450092659,0.5172386417498255
COL15A1,Collagen alpha-1(XV) chain;Restin;Restin-2;Restin-3;Restin-4,Collagens,Core matrisome,9,9,0.6666666666666666,DOWN,3,6,-0.25573984641974185,0.3447303145561485,-0.267423798916511,0.3812966133395852,3,0.3333333333333333,-2.0121331069256967,0.07901649864148767,0.577493261139082
COL18A1,Collagen alpha-1(XVIII) chain;Endostatin,Collagens,Core matrisome,10,14,0.5714285714285714,UP,8,6,0.13533549119927496,0.4411409671162168,0.10539627995453899,0.6965917643390263,3,0.21428571428571427,0.726938023476252,0.4801503978237681,0.4959831768107336
GDF5,Growth/differentiation factor 5,Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,0.1518947261098848,0.1541719710731956,0.0030626187607311,0.26341522275822726,0,0.0,0.998763018588159,0.42312613973099555,0.3837331456317087
CXCL12,Stromal cell-derived factor 1;SDF-1-beta(3-72);SDF-1-alpha(3-67),Secreted Factors,Matrisome-associated,8,8,0.625,UP,5,3,0.43297923868399885,0.6786329353667202,0.3432896281111265,0.8459624141027665,3,0.375,1.4476414114031881,0.1909769167580083,0.5583443807733057
THBS3,Thrombospondin-3,ECM Glycoproteins,Core matrisome,5,5,0.8,DOWN,1,4,-0.017775477760351332,0.667666721130785,-0.1820355164220894,0.9595406218653995,3,0.6,-0.0414231307137478,0.968943752737538,0.401213215683218
COMP,Cartilage oligomeric matrix protein,ECM Glycoproteins,Core matrisome,4,5,0.8,UP,4,1,0.5464161733409195,0.6032152262092355,0.3238511033207727,0.8304106580352504,1,0.2,1.4713487787914914,0.21516354318870892,0.5278770492772994
SERPINH1,Serpin H1,ECM Regulators,Matrisome-associated,10,10,0.7,DOWN,3,7,-0.31391733023946544,0.43433412680602623,-0.22690559373042601,0.6730982599353091,2,0.2,-1.4748125491386177,0.1743642850617595,0.5950311439035448
ANXA11,Annexin A11,ECM-affiliated Proteins,Matrisome-associated,10,10,0.6,DOWN,4,6,-0.171797866026779,0.23781462703767753,-0.0494338957247462,0.3387113010342562,1,0.1,-1.6039398512603467,0.14319059122855743,0.5516139326933504
LUM,Lumican,Proteoglycans,Core matrisome,10,10,0.5,DOWN,5,5,-0.08060514692330488,0.3166689519284133,0.06276791149925219,0.4306557107365769,2,0.2,-0.591878498427881,0.5685000090547995,0.44443748161717556
PRELP,Prolargin,Proteoglycans,Core matrisome,10,10,0.8,UP,8,2,0.04910082449561147,0.18300368157102936,0.12106468959496305,0.22295600590216008,0,0.0,0.6964173930638939,0.503754809409646,0.5340199945104679
LAMB2,Laminin subunit beta-2,ECM Glycoproteins,Core matrisome,11,11,0.5454545454545454,DOWN,5,6,-0.23355062701307186,0.2749069109031718,-0.0479378962758483,0.35780106492745906,2,0.18181818181818182,-2.1648895860934476,0.05564821386894612,0.5741150590117151
CCL18,C-C motif chemokine 18;CCL18(1-68);CCL18(3-69);CCL18(4-69),Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.14343041251542296,0.34502835896838896,-0.3336787836235776,0.3874771336424051,0,0.0,-0.6411443160321958,0.5870939522183936,0.3700252219237484
LOXL3,Lysyl oxidase homolog 3,ECM Regulators,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.14958866407067076,0.14958866407067076,-0.1175584054712919,0.14274675530820216,0,0.0,-2.095860795542377,0.1270651126266944,0.5601340791758458
S100A10,Protein S100-A10,Secreted Factors,Matrisome-associated,8,8,0.5,DOWN,4,4,-0.022742039128697336,0.45155144044483875,0.0259324160357449,0.546607582523637,4,0.5,-0.11767893896873483,0.9096275329084336,0.35440610805103245
HTRA3,Serine protease HTRA3,ECM Regulators,Matrisome-associated,3,3,1.0,UP,3,0,0.4403139319156351,0.4403139319156351,0.5186880118994321,0.14967528180593012,2,0.6666666666666666,5.095337668026943,0.03642563861346031,0.5896874419394597
TNFAIP6,Tumor necrosis factor-inducible gene 6 protein,ECM Glycoproteins,Core matrisome,3,3,1.0,UP,3,0,0.9239561415399553,0.9239561415399553,0.9319251154605976,0.4641038802060607,2,0.6666666666666666,3.4482344349328815,0.07478929768585828,0.6303789310874122
FBLN2,Fibulin-2,ECM Glycoproteins,Core matrisome,6,6,0.5,DOWN,3,3,-0.2069330195533188,0.3855075848239657,-0.1521743540307537,0.4844403010559909,1,0.16666666666666666,-1.046321513164985,0.3433344574606473,0.4257662199314436
HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide,Proteoglycans,Core matrisome,10,11,0.6363636363636364,DOWN,4,7,-0.051043740613959304,0.13105411244250617,-0.0587258074549441,0.17549352844697752,0,0.0,-0.9646676832523614,0.357459712624695,0.5089931478636966
COL7A1,Collagen alpha-1(VII) chain,Collagens,Core matrisome,7,7,0.5714285714285714,UP,4,3,-0.00026873077751859195,0.4215406791682205,0.0671316555441776,0.5827074347821717,3,0.42857142857142855,-0.001220157431505926,0.9990660117975467,0.33729884875059
PLOD1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",ECM Regulators,Matrisome-associated,7,7,0.5714285714285714,UP,4,3,0.1664014444868694,0.31257153013027095,0.06199941416967,0.45261017832976835,1,0.14285714285714285,0.972706450258855,0.3682650142037337,0.4525621333655576
COL14A1,Collagen alpha-1(XIV) chain,Collagens,Core matrisome,9,9,0.8888888888888888,DOWN,1,8,-0.39718376239924374,0.4332488844936939,-0.3804635408603667,0.33560277864814697,4,0.4444444444444444,-3.55048099422019,0.007504171774590896,0.6673142501728826
ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,ECM Regulators,Matrisome-associated,5,5,0.8,UP,4,1,0.4564250217936337,0.5480173934394152,0.4169931314942069,0.5207544407867413,2,0.4,1.959843825470788,0.12157640953379702,0.5587217515548292
FMOD,Fibromodulin,Proteoglycans,Core matrisome,6,6,0.6666666666666666,DOWN,2,4,-0.3198289781519718,0.36311098154743543,-0.2786408329979512,0.4055122980089846,3,0.5,-1.9319211902439584,0.11121611750195534,0.5199502275955289
COL16A1,Collagen alpha-1(XVI) chain,Collagens,Core matrisome,7,7,0.5714285714285714,DOWN,3,4,-0.13422573477741304,0.15713917419396375,-0.0258603024897802,0.2290955142343885,0,0.0,-1.5501303679067928,0.17208751248943924,0.4762543981147858
DPT,Dermatopontin,ECM Glycoproteins,Core matrisome,10,10,0.5,DOWN,5,5,0.006200233698479168,0.16837343351864373,0.0162987374540369,0.2477404172069113,1,0.1,0.07914276052965676,0.9386508458571177,0.35557776241573497
MFGE8,Lactadherin;Lactadherin short form;Medin,ECM Glycoproteins,Core matrisome,9,9,0.5555555555555556,DOWN,4,5,0.04315773983289504,0.20071485516365312,-0.0047788523395169,0.2643216613376485,1,0.1111111111111111,0.4898320434407911,0.6374019542510385,0.4180812907445889
EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,ECM Glycoproteins,Core matrisome,10,10,0.8,UP,8,2,0.27284514342337884,0.3112494098207415,0.3103194621054171,0.2622242477526346,1,0.1,3.29035971740916,0.00937296471700613,0.6457209362739671
FSTL1,Follistatin-related protein 1,Secreted Factors,Matrisome-associated,5,5,1.0,DOWN,0,5,-0.16873973195631647,0.16873973195631647,-0.1473946552804158,0.08579009232260348,0,0.0,-4.398101236918762,0.01170848085432735,0.6027675711424133
SEMA3B,Semaphorin-3B,ECM-affiliated Proteins,Matrisome-associated,5,5,0.6,DOWN,2,3,-0.03677307846462818,0.33270572147598887,-0.0719724838215491,0.439795996670321,1,0.2,-0.18696646584184604,0.860787067819777,0.32934845270129054
COL9A2,Collagen alpha-2(IX) chain,Collagens,Core matrisome,5,5,1.0,DOWN,0,5,-0.20120650622796296,0.20120650622796296,-0.0893516828229496,0.21029461689599235,1,0.2,-2.1394338670279778,0.09915085572454253,0.5885257735955348
NID2,Nidogen-2,ECM Glycoproteins,Core matrisome,9,9,0.6666666666666666,DOWN,3,6,-0.24666242448093653,0.4211532332947186,-0.3415271954597382,0.49128575186528195,4,0.4444444444444444,-1.5062257975796647,0.17043124728717757,0.566852603283801
SEMA3A,Semaphorin-3A,ECM-affiliated Proteins,Matrisome-associated,4,4,0.75,UP,3,1,0.49402929221186653,0.6709072270279424,0.6106452949344405,0.6181885811449701,3,0.75,1.5983125773590203,0.20826624662371163,0.5210257086721696
ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4,ECM Regulators,Matrisome-associated,10,12,0.5,DOWN,6,6,0.5043345810014913,0.7649616135672485,0.08583065121041711,1.0734785247882839,6,0.5,1.6274813107804396,0.13191304733093978,0.576584140125831
LTBP2,Latent-transforming growth factor beta-binding protein 2,ECM Glycoproteins,Core matrisome,5,5,0.6,UP,3,2,-0.03023416087729574,0.2095870201958549,0.1196311053006875,0.314565087868525,1,0.2,-0.21491780738412483,0.840344158485411,0.3211251644401504
POSTN,Periostin,ECM Glycoproteins,Core matrisome,10,11,0.5454545454545454,UP,6,5,0.24637936298695182,0.5281711792792916,0.1762645196462397,0.7357707527796206,4,0.36363636363636365,1.110601230107946,0.2927302173788598,0.5343780263238149
PCOLCE,Procollagen C-endopeptidase enhancer 1,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,DOWN,2,4,-0.20848107034277663,0.27646672236726255,-0.13935160446845565,0.39174139845494144,1,0.16666666666666666,-1.3035952936892061,0.2491634794819399,0.4836963292815147
TGFBI,Transforming growth factor-beta-induced protein ig-h3,ECM Glycoproteins,Core matrisome,10,12,0.6666666666666666,DOWN,4,8,-0.06989477898287791,0.15271848487765805,-0.037798442040061,0.22008347631233438,1,0.08333333333333333,-1.100139914278127,0.29476409182927255,0.5327896183572054
IGFBP7,Insulin-like growth factor-binding protein 7,ECM Glycoproteins,Core matrisome,8,8,0.75,DOWN,2,6,-0.10915208848148382,0.34036784047358876,-0.1726796724744202,0.42488261391137366,2,0.25,-0.7266212306068207,0.49103608801006093,0.5020060370335819
LAMA4,Laminin subunit alpha-4,ECM Glycoproteins,Core matrisome,11,11,0.7272727272727273,DOWN,3,8,-0.14307983551274567,0.19856907639733204,-0.1756392394546119,0.21655264202780247,1,0.09090909090909091,-2.191347678873483,0.05321448384269948,0.621513476111835
ECM1,Extracellular matrix protein 1,ECM Glycoproteins,Core matrisome,9,9,0.6666666666666666,UP,6,3,0.3937228846440428,0.4824387669073198,0.2474348575515708,0.537017747652799,4,0.4444444444444444,2.1994964954040883,0.05904024593338589,0.5952593569158195
CCL14,C-C motif chemokine 14;HCC-1(3-74);HCC-1(4-74);HCC-1(9-74),Secreted Factors,Matrisome-associated,3,3,1.0,UP,3,0,0.16469924360879287,0.16469924360879287,0.1300765962872858,0.14367353634735086,0,0.0,1.9855254151252948,0.18548749676910653,0.5323136014776462
LEPRE1,Prolyl 3-hydroxylase 1,ECM Regulators,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.6599620857774359,0.6766704003018914,-0.49022569750185285,0.7314889716761405,1,0.25,-1.8044348208427332,0.16892832634869584,0.5294696100545676
FNDC1,Fibronectin type III domain-containing protein 1,ECM Glycoproteins,Core matrisome,5,5,0.8,DOWN,1,4,0.02169980373666231,0.6248751268175701,-0.2782981435917383,0.9260561102890567,3,0.6,0.05239664823164471,0.9607249742362641,0.39857781195215125
FBLN7,Fibulin-7,ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,UP,2,1,-0.008508612556035225,0.19917444238313683,0.0631237879908825,0.27430661215015817,0,0.0,-0.05372582575918414,0.962037488762719,0.28045112295635816
SFRP4,Secreted frizzled-related protein 4,Secreted Factors,Matrisome-associated,4,4,1.0,UP,4,0,0.15521997002126944,0.15521997002126944,0.1052903246104029,0.16554723529138762,0,0.0,1.8752348204191913,0.15743545806128342,0.5546231406839879
GDF6,Growth/differentiation factor 6,Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.04749830280771674,0.14868795102935392,-0.0288536209075088,0.20922909114510746,0,0.0,-0.3932028442411968,0.7321248244961756,0.3213850066742885
CHADL,Chondroadherin-like protein,Proteoglycans,Core matrisome,3,3,0.6666666666666666,DOWN,1,2,-0.130614334346791,0.21851421136614438,-0.1296479454411352,0.2629486762091166,0,0.0,-0.860360533268154,0.4802580822008714,0.37874098116702837
VWA1,von Willebrand factor A domain-containing protein 1,ECM Glycoproteins,Core matrisome,9,9,1.0,DOWN,0,9,-0.2581326446081609,0.2581326446081609,-0.136576177334594,0.22113455836748594,1,0.1111111111111111,-3.5019308584846893,0.00805625289683099,0.6830255432932146
CSPG4,Chondroitin sulfate proteoglycan 4,ECM-affiliated Proteins,Matrisome-associated,6,6,0.8333333333333334,DOWN,1,5,-0.24261589627274815,0.28890232394140836,-0.2168191659058999,0.3020945896840571,2,0.3333333333333333,-1.9672154671084041,0.10630198392712108,0.5635121885498932
PLXDC2,Plexin domain-containing protein 2,ECM-affiliated Proteins,Matrisome-associated,5,5,0.8,UP,4,1,0.12120753330934331,0.131524599563052,0.1067043972414581,0.14147268525557327,0,0.0,1.9157640457247531,0.12789381195678906,0.5158089916825945
PAMR1,Inactive serine protease PAMR1,ECM Regulators,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,-0.046667785527908096,0.13481607267663168,0.0332613057082369,0.1980818661288776,0,0.0,-0.4080685283854984,0.7227626377224122,0.32187025619376897
VIT,Vitrin,ECM Glycoproteins,Core matrisome,4,4,1.0,DOWN,0,4,-0.9767647112103883,0.9767647112103883,-0.8482083333799619,0.8483351620589166,3,0.75,-2.302780209745809,0.10472112722880313,0.6473204809693959
ITIH6,Inter-alpha-trypsin inhibitor heavy chain H6,ECM Regulators,Matrisome-associated,3,3,1.0,UP,3,0,0.18192102139412494,0.18192102139412494,0.0200594497137893,0.2820405170532559,1,0.3333333333333333,1.1172027881368247,0.3801101824052755,0.4951112421289456
CHRDL2,Chordin-like protein 2,Secreted Factors,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.5723148487450705,0.5723148487450705,-0.4052126064420148,0.5406548671081379,1,0.3333333333333333,-1.8334772444659988,0.20817948901544933,0.5685367635420054
CD109,CD109 antigen,ECM Regulators,Matrisome-associated,5,5,1.0,DOWN,0,5,-0.5215845234201113,0.5215845234201113,-0.5214475237979757,0.4741715967316599,3,0.6,-2.4596548136121785,0.0697173033709532,0.6264502857854676
ABI3BP,Target of Nesh-SH3,ECM Glycoproteins,Core matrisome,7,7,0.7142857142857143,DOWN,2,5,-0.07230707180963059,0.30055696275661636,-0.1927314981904289,0.3996082811226263,1,0.14285714285714285,-0.47873514908682807,0.6490735756002577,0.4380561072060302
ITIH5,Inter-alpha-trypsin inhibitor heavy chain H5,ECM Regulators,Matrisome-associated,8,8,0.875,DOWN,1,7,-0.21432840859341795,0.24355994205480175,-0.19929388626316635,0.2091314424056388,0,0.0,-2.898714212918193,0.023028124294944243,0.6234268399347267
ANGPTL5,Angiopoietin-related protein 5,Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,-0.08083664715925713,0.15499113798560474,0.0137634486731216,0.2400197737509333,0,0.0,-0.5833401882073362,0.6186818731387558,0.3447039156413975
CILP2,Cartilage intermediate layer protein 2;Cartilage intermediate layer protein 2 C1;Cartilage intermediate layer protein 2 C2,ECM Glycoproteins,Core matrisome,3,3,1.0,UP,3,0,0.0632938628081539,0.0632938628081539,0.0515262392068036,0.05222529722357008,0,0.0,2.0991395361851533,0.17065595547131238,0.5251393716571411
AEBP1,Adipocyte enhancer-binding protein 1,ECM Glycoproteins,Core matrisome,11,11,0.6363636363636364,UP,7,4,-0.08096549209242963,0.3020670533834869,0.0656027814580071,0.45327345117404266,2,0.18181818181818182,-0.5924286047231307,0.5667174799745505,0.5018899473113531
SCUBE1,"Signal peptide, CUB and EGF-like domain-containing protein 1",Secreted Factors,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.6981558880442552,0.6981558880442552,-0.5719032735968359,0.3605281445717298,2,0.6666666666666666,-3.354083413189483,0.07855809410054965,0.6070451464549038
