Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Old_log2,Abundance_Young_log2
Tam_2020,Intervertebral_disc,NP,31.1215,,24.89875,,AMBP,AMBP,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P02760,Protein AMBP;Alpha-1-microglobulin;Inter-alpha-trypsin inhibitor light chain;Trypstatin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,1.824255517257539,0.7121805679780088,-1.1120749492795303,Original,5.005467359848214,4.694810562979883
Tam_2020,Intervertebral_disc,NP,,,25.682,,PPBP,PPBP,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0.0,1.0,P02775,Platelet basic protein;Connective tissue-activating peptide III;TC-2;Connective tissue-activating peptide III(1-81);Beta-thromboglobulin;Neutrophil-activating peptide 2(74);Neutrophil-activating peptide 2(73);Neutrophil-activating peptide 2;TC-1;Neutrophil-activating peptide 2(1-66);Neutrophil-activating peptide 2(1-63),Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,,-0.9010706791846664,Original,,4.737794905410577
Tam_2020,Intervertebral_disc,NP,24.0695,,,,PF4,PF4;PF4V1,95.0,Level 2: UniProt ID,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P02776;P10720,"Platelet factor 4;Platelet factor 4, short form;Platelet factor 4 variant;Platelet factor 4 variant(4-74);Platelet factor 4 variant(5-74);Platelet factor 4 variant(6-74)",Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,-1.4141433125788687,,Original,4.647861317436802,
Tam_2020,Intervertebral_disc,NP,,,22.4705,,CXCL10,CXCL10,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0.0,1.0,P02778,C-X-C motif chemokine 10;CXCL10(1-73),Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,,-1.7662353308407852,Original,,4.552776671296244
Tam_2020,Intervertebral_disc,NP,34.51286666666667,,25.38075,,HPX,HPX,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P02790,Hemopexin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,2.716973940858929,1.7347477731762375,-0.9822261676826912,Original,5.150269917055809,4.721413675621615
Tam_2020,Intervertebral_disc,NP,30.93235,,33.06823333333333,,SLPI,SLPI,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,3.0,P03973,Antileukoproteinase,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.4336017203879828,0.6551479301437296,1.0887496505317125,Original,4.996946824074432,5.090355230835771
Tam_2020,Intervertebral_disc,NP,32.962633333333336,,22.9114,,VTN,VTN,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P04004,Vitronectin;Vitronectin V65 subunit;Vitronectin V10 subunit;Somatomedin-B,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,2.9147790715506203,1.267320354415325,-1.647458717135295,Original,5.085876419198026,4.579626696452075
Tam_2020,Intervertebral_disc,NP,30.2411,,32.388533333333335,,ANXA1,ANXA1,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P04083,Annexin A1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.4589195611517258,0.4467217556634485,0.9056413168151743,Original,4.965373346594083,5.061280816045206
Tam_2020,Intervertebral_disc,NP,31.9107,,25.1582,,HRG,HRG,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P04196,Histidine-rich glycoprotein,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,1.992320899433622,0.950140693692059,-1.0421802057415632,Original,5.040484807335299,4.709191364300617
Tam_2020,Intervertebral_disc,NP,,,25.4293,,S100B,S100B,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0.0,1.0,P04271,Protein S100-B,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,,-0.969147000988652,Original,,4.7240663095035345
Tam_2020,Intervertebral_disc,NP,28.4925,,,,VWF,VWF,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P04275,von Willebrand factor;von Willebrand antigen 2,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,-0.0805173165914799,,Original,4.882276215853684,
Tam_2020,Intervertebral_disc,NP,29.6301,,27.743666666666662,,SERPINE1,SERPINE1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P05121,Plasminogen activator inhibitor 1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.6081589288017826,0.2624926162674965,-0.345666312534286,Original,4.936878171888503,4.845172204852483
Tam_2020,Intervertebral_disc,NP,32.548300000000005,,34.17313333333333,,SERPINA5,SERPINA5,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P05154,Plasma serine protease inhibitor,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.2440148003519149,1.1423902833464945,1.3864050836984092,Original,5.068167757178438,5.136401955386771
Tam_2020,Intervertebral_disc,NP,32.53796666666666,,32.56816666666666,,SERPING1,SERPING1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P05155,Plasma protease C1 inhibitor,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.1852407849968365,1.139274569586931,0.9540337845900946,Original,5.067723319006082,5.069021840944749
Tam_2020,Intervertebral_disc,NP,29.88015,,,,F13B,F13B,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P05160,Coagulation factor XIII B chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,0.3378878639040891,,Original,4.948607855386184,
Tam_2020,Intervertebral_disc,NP,29.765,,31.592166666666667,,CLEC3B,CLEC3B,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P05452,Tetranectin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.3879357147830365,0.3031677568640817,0.6911034716471183,Original,4.943218087426284,5.026453357836898
Tam_2020,Intervertebral_disc,NP,28.92585,,,,SERPINA7,SERPINA7,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P05543,Thyroxine-binding globulin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,0.0501466728638979,,Original,4.90332032028067,
Tam_2020,Intervertebral_disc,NP,31.430333333333337,,,,SERPIND1,SERPIND1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,0.0,P05546,Heparin cofactor 2,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,0.8053002066306824,,Original,5.019271947416065,
Tam_2020,Intervertebral_disc,NP,28.8164,,31.489066666666663,,COL5A2,COL5A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P05997,Collagen alpha-2(V) chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.6461835296479668,0.0171452337364237,0.6633287633843905,Original,4.898034173579289,5.021882393965273
Tam_2020,Intervertebral_disc,NP,25.22245,,22.8001,,S100A9,S100A9,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,1.0,P06702,Protein S100-A9,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.6109374338765288,-1.0665050371835134,-1.6774424710600422,Original,4.71273057974999,4.572895730151716
Tam_2020,Intervertebral_disc,NP,28.6554,,29.1878,,S100A6,S100A6,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,3.0,P06703,Protein S100-A6,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.0747767568484482,-0.0313995967754396,0.0433771600730086,Original,4.890222926265066,4.915893716106553
Tam_2020,Intervertebral_disc,NP,33.09846666666667,,32.74486666666667,,SERPINE2,SERPINE2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P07093,Glia-derived nexin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.3066408896707033,1.3082769143192254,1.001636024648522,Original,5.091634960760486,5.076596148226846
Tam_2020,Intervertebral_disc,NP,27.593333333333337,,26.2012,,CTSD,CTSD,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P07339,Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.409565706244018,-0.3516346671209822,-0.7612003733650002,Original,4.837606910139676,4.765598393269639
Tam_2020,Intervertebral_disc,NP,30.744033333333338,,33.24386666666667,,ANXA2,ANXA2;ANXA2P2,95.0,Level 2: UniProt ID,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P07355;A6NMY6,Annexin A2;Putative annexin A2-like protein,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.5376979755087422,0.5983665595481266,1.1360645350568688,Original,4.9884135406507415,5.097773708596853
Tam_2020,Intervertebral_disc,NP,35.638866666666665,,35.35026666666667,,DCN,DCN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P07585,Decorin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.3707401916890649,2.0742600660728683,1.7035198743838034,Original,5.19530297278544,5.183894042725943
Tam_2020,Intervertebral_disc,NP,25.337166666666665,,25.3968,,CTSB,CTSB,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P07858,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.0540132242146141,-1.031915589107618,-0.9779023648930038,Original,4.719028244740948,4.722291141745756
Tam_2020,Intervertebral_disc,NP,24.3121,,25.3032,,LAMB1,LAMB1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P07942,Laminin subunit beta-1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.3378765811184896,-1.3409943940560245,-1.0031178129375349,Original,4.661755299447996,4.717166420765943
Tam_2020,Intervertebral_disc,NP,31.46,,32.222566666666665,,THBS1,THBS1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P07996,Thrombospondin-1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.0466852714828034,0.8142453203274834,0.8609305918102869,Original,5.020591094773247,5.054091630386035
Tam_2020,Intervertebral_disc,NP,35.2062,,37.310766666666666,,COL1A2,COL1A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P08123,Collagen alpha-2(I) chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.2878682489223063,1.9438021157532048,2.231670364675511,Original,5.17816486245434,5.259677991835027
Tam_2020,Intervertebral_disc,NP,27.125433333333337,,28.972266666666663,,ANXA6,ANXA6,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P08133,Annexin A6,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.4780295789232274,-0.4927161962917938,-0.0146866173685664,Original,4.813803419236059,4.905556287350945
Tam_2020,Intervertebral_disc,NP,29.578833333333336,,25.18095,,SERPINA6,SERPINA6,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P08185,Corticosteroid-binding globulin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,1.283086106752776,0.2470346557442584,-1.0360514510085177,Original,4.934461459848923,4.7104455426450205
Tam_2020,Intervertebral_disc,NP,28.563166666666664,,26.171750000000003,,MMP2,MMP2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P08253,72 kDa type IV collagenase;PEX,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.7099242252894986,-0.0592098547519052,-0.7691340800414038,Original,4.885728907321613,4.764035580396366
Tam_2020,Intervertebral_disc,NP,29.070933333333333,,27.85073333333333,,MMP3,MMP3,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P08254,Stromelysin-1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.4107152999992891,0.0938922991170825,-0.3168230008822066,Original,4.9102977414648885,4.850536084916431
Tam_2020,Intervertebral_disc,NP,30.72496666666667,,30.715633333333333,,INHBA,INHBA,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P08476,Inhibin beta A chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.1376485029455975,0.5926175651272598,0.4549690621816623,Original,4.987546743118914,4.9871222466982585
Tam_2020,Intervertebral_disc,NP,24.5631,,,,COL4A2,COL4A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P08572,Collagen alpha-2(IV) chain;Canstatin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,-1.265312701767345,,Original,4.67599089531303,
Tam_2020,Intervertebral_disc,NP,31.25533333333333,,24.582700000000003,,SERPINF2,SERPINF2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P08697,Alpha-2-antiplasmin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,1.9497515823107792,0.7525340865090899,-1.1972174958016892,Original,5.011465820923851,4.6770966292808485
Tam_2020,Intervertebral_disc,NP,24.3582,,,,F7,F7,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P08709,Coagulation factor VII;Factor VII light chain;Factor VII heavy chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,-1.327094290412566,,Original,4.664380437240175,
Tam_2020,Intervertebral_disc,NP,30.4645,,31.242766666666668,,ANXA5,ANXA5,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P08758,Annexin A5,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.0828950977727941,0.5140814770072378,0.596976574780032,Original,4.975653112221231,5.010903637916603
Tam_2020,Intervertebral_disc,NP,25.4727,,27.921133333333337,,LGALS1,LGALS1,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,3.0,P09382,Galectin-1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.6931919497233203,-0.9910494854096392,-0.2978575356863189,Original,4.726433440380303,4.854052183218675
Tam_2020,Intervertebral_disc,NP,29.78236666666667,,30.0164,,SPARC,SPARC,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P09486,SPARC,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.0418056358559568,0.3084041661180553,0.2665985302620984,Original,4.944032250757671,4.954959340785999
Tam_2020,Intervertebral_disc,NP,27.646600000000003,,30.9512,,ANXA4,ANXA4,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P09525,Annexin A4,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.8540034009574082,-0.3355736652249252,0.518429735732483,Original,4.840292013827,4.997798210771321
Tam_2020,Intervertebral_disc,NP,26.23743333333333,,27.336133333333333,,SPP1,SPP1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P10451,Osteopontin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.3050124798584225,-0.7604665658230643,-0.4554540859646417,Original,4.767518855075278,4.824571000588071
Tam_2020,Intervertebral_disc,NP,31.8284,,24.1615,,CXCL10,C7,80.0,Level 3: Synonym,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P10643,Complement component C7,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,2.2360125532026727,0.9253255412005912,-1.3106870120020817,Original,5.036872532025911,4.653146025771316
Tam_2020,Intervertebral_disc,NP,33.732733333333336,,35.6584,,HAPLN1,HAPLN1,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P10915,Hyaluronan and proteoglycan link protein 1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.287008269038504,1.4995214350189627,1.7865297040574668,Original,5.118224044659399,5.196071913977403
Tam_2020,Intervertebral_disc,NP,25.639433333333333,,23.77316666666667,,LAMC1,LAMC1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P11047,Laminin subunit gamma-1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.474526449537862,-0.9407759362956976,-1.4153023858335596,Original,4.7354914890125706,4.630706389886409
Tam_2020,Intervertebral_disc,NP,25.8391,,,,MBL2,MBL2,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P11226,Mannose-binding protein C,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,-0.8805723059093503,,Original,4.746264389104046,
Tam_2020,Intervertebral_disc,NP,30.2182,,32.98833333333334,,COL11A1,COL11A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P12107,Collagen alpha-1(XI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.6274079931729513,0.4398169319446804,1.0672249251176318,Original,4.964315450718955,5.086967713881166
Tam_2020,Intervertebral_disc,NP,33.52243333333333,,35.71363333333333,,COL6A1,COL6A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P12109,Collagen alpha-1(VI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.3652976980975237,1.4361116346671308,1.8014093327646543,Original,5.10946225216808,5.1982439914713385
Tam_2020,Intervertebral_disc,NP,32.2166,,35.0525,,COL6A2,COL6A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P12110,Collagen alpha-2(VI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.5809269096345178,1.042375871664599,1.6233027812991168,Original,5.053832503703217,5.172027399084327
Tam_2020,Intervertebral_disc,NP,34.8638,,37.16753333333333,,COL6A3,COL6A3,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P12111,Collagen alpha-3(VI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.3525224717467305,1.840561432726732,2.1930839044734625,Original,5.164456454000113,5.254274046891238
Tam_2020,Intervertebral_disc,NP,,,26.572099999999995,,BMP3,BMP3,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0.0,3.0,P12645,Bone morphogenetic protein 3,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,,-0.6612814665304212,Original,,4.785137247770741
Tam_2020,Intervertebral_disc,NP,25.4014,,25.2623,,BMP1,BMP1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,1.0,P13497,Bone morphogenetic protein 1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.001588191315788,-1.0125479103506074,-1.0141361016663957,Original,4.722542528997779,4.714921365013409
Tam_2020,Intervertebral_disc,NP,34.44336666666667,,36.75593333333333,,VCAN,VCAN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P13611,Versican core protein,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.3684085026017034,1.7137920854708066,2.08220058807251,Original,5.147443742872198,5.238631476224172
Tam_2020,Intervertebral_disc,NP,25.4716,,27.42785,,P4HA1,P4HA1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,2.0,P13674,Prolyl 4-hydroxylase subunit alpha-1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.5606351581311475,-0.9913811581646896,-0.4307460000335419,Original,4.726373491923332,4.82923308691619
Tam_2020,Intervertebral_disc,NP,30.995733333333337,,35.951933333333336,,COL11A2,COL11A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P13942,Collagen alpha-2(XI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-1.1913470385521912,0.6742593163172935,1.8656063548694848,Original,4.999807627836119,5.207577943357437
Tam_2020,Intervertebral_disc,NP,25.36306666666667,,24.5208,,NID1,NID1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P14543,Nidogen-1,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,0.1897868932622017,-1.0241062033296215,-1.213893096591823,Original,4.720446295561749,4.673601648831166
Tam_2020,Intervertebral_disc,NP,23.3516,,,,ELN,ELN,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P15502,Elastin,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,-1.630605013351952,,Original,4.605944661290708,
Tam_2020,Intervertebral_disc,NP,24.3424,,,,VEGFA,VEGFA,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P15692,Vascular endothelial growth factor A,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,,-1.331858317257829,,Original,4.663481253310047,
Tam_2020,Intervertebral_disc,NP,27.940766666666665,,28.4164,,TIMP2,TIMP2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P16035,Metalloproteinase inhibitor 2,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.0824415603284977,-0.2468763299729203,-0.1644347696444225,Original,4.855031235538878,4.878548794235417
Tam_2020,Intervertebral_disc,NP,37.7734,,39.572633333333336,,ACAN,ACAN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P16112,Aggrecan core protein;Aggrecan core protein 2,Homo sapiens,Tam_2020,Intervertebral_disc_NP,NP,-0.123141751074085,2.717866021902611,2.8410077729766963,Original,5.276995343983893,5.342435037403195
