Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,N_Profiles_Young,N_Profiles_Old
Q92765,Secreted frizzled-related protein 3,FRZB,Intervertebral_disc_OAF,OAF,Homo sapiens,29.236325000000004,28.2845,0.23655993697152833,0.16045602311111312,-0.0761039138604152,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FRZB,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,11.0
Q92954,Proteoglycan 4;Proteoglycan 4 C-terminal part,PRG4,Intervertebral_disc_OAF,OAF,Homo sapiens,31.43413333333333,33.42584166666666,0.8330203784758483,1.5875844608719485,0.7545640823961002,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRG4,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q96CG8,Collagen triple helix repeat-containing protein 1,CTHRC1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.101733333333332,25.931724999999997,-0.6937930842859354,-0.5785085030430317,0.11528458124290375,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CTHRC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,3.0,4.0
Q96FQ6,Protein S100-A16,S100A16,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.3758,,-1.103562216320726,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A16,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
Q96GW7,Brevican core protein,BCAN,Intervertebral_disc_OAF,OAF,Homo sapiens,29.62681428571429,29.6961,0.34563797006083957,0.5758231775563938,0.2301852074955542,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BCAN,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,7.0,11.0
Q96HF1,Secreted frizzled-related protein 2,SFRP2,Intervertebral_disc_OAF,OAF,Homo sapiens,24.9786,25.6007,-1.0535747817145318,-0.6876275391269981,0.36594724258753364,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SFRP2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,8.0
Q96JB6,Lysyl oxidase homolog 4,LOXL4,Intervertebral_disc_OAF,OAF,Homo sapiens,25.7355875,25.023933333333332,-0.8094186628574742,-0.8810378259253528,-0.07161916306787863,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOXL4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,8.0,9.0
Q96QV1,Hedgehog-interacting protein,HHIP,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.948875,,-0.5728917823983108,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HHIP,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,4.0
Q96RW7,Hemicentin-1,HMCN1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.708616666666668,27.204,-0.5055422323061423,-0.1712444180719795,0.33429781423416277,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HMCN1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,6.0,8.0
Q96S86,Hyaluronan and proteoglycan link protein 3,HAPLN3,Intervertebral_disc_OAF,OAF,Homo sapiens,31.51749166666666,29.835933333333333,0.854839426907291,0.6159247405385273,-0.23891468636876367,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HAPLN3,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q99542,Matrix metalloproteinase-19,MMP19,Intervertebral_disc_OAF,OAF,Homo sapiens,26.11,,-0.6912006145083593,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMP19,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q99584,Protein S100-A13,S100A13,Intervertebral_disc_OAF,OAF,Homo sapiens,27.62484545454545,27.401791666666664,-0.22900580002084514,-0.10958491827434381,0.11942088174650133,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A13,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,11.0,12.0
Q99645,Epiphycan,EPYC,Intervertebral_disc_OAF,OAF,Homo sapiens,25.24349999999999,26.23973333333333,-0.9673349466406315,-0.4781745951264623,0.48916035151416914,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EPYC,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,7.0,9.0
Q99715,Collagen alpha-1(XII) chain,COL12A1,Intervertebral_disc_OAF,OAF,Homo sapiens,35.027158333333325,33.66695,1.7261015560099267,1.6491634211363424,-0.07693813487358425,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL12A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q99983,Osteomodulin,OMD,Intervertebral_disc_OAF,OAF,Homo sapiens,30.266499999999994,30.387075000000006,0.5213554407231175,0.772230401496863,0.2508749607737455,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,OMD,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q99985,Semaphorin-3C,SEMA3C,Intervertebral_disc_OAF,OAF,Homo sapiens,27.362241666666662,28.07828333333333,-0.30734951611202493,0.09810541651722288,0.4054549326292478,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SEMA3C,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q9BUD6,Spondin-2,SPON2,Intervertebral_disc_OAF,OAF,Homo sapiens,27.077474999999996,26.63792,-0.39312922700316905,-0.3501333432038495,0.04299588379931957,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SPON2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,10.0
Q9BXJ0,Complement C1q tumor necrosis factor-related protein 5,C1QTNF5,Intervertebral_disc_OAF,OAF,Homo sapiens,26.318783333333332,25.5219125,-0.6259858550497764,-0.7137990817587854,-0.08781322670900893,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C1QTNF5,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,6.0,8.0
Q9BXJ1,Complement C1q tumor necrosis factor-related protein 1,C1QTNF1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.9413,,-0.7442630176877266,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C1QTNF1,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q9BXJ2,Complement C1q tumor necrosis factor-related protein 7,C1QTNF7,Intervertebral_disc_OAF,OAF,Homo sapiens,24.5267,,-1.2027436279828951,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C1QTNF7,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q9BXN1,Asporin,ASPN,Intervertebral_disc_OAF,OAF,Homo sapiens,32.86975,32.845666666666666,1.2011866283136752,1.4376225118433545,0.23643588352967937,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ASPN,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q9BXX0,EMILIN-2,EMILIN2,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.864233333333335,,-0.9353489847783054,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EMILIN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,3.0
Q9BY76,Angiopoietin-related protein 4,ANGPTL4,Intervertebral_disc_OAF,OAF,Homo sapiens,26.196433333333335,25.84719,-0.6641419153501923,-0.6062465569019792,0.05789535844821314,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANGPTL4,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,3.0,10.0
Q9BYJ0,Fibroblast growth factor-binding protein 2,FGFBP2,Intervertebral_disc_OAF,OAF,Homo sapiens,33.014408333333336,31.022008333333332,1.2374152859674745,0.948932731752894,-0.28848255421458047,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FGFBP2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q9GZM7,Tubulointerstitial nephritis antigen-like,TINAGL1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.0359,26.837485714285716,-0.7144670294044716,-0.2866531228522521,0.4278139065522195,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TINAGL1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,5.0,7.0
Q9GZP0,"Platelet-derived growth factor D;Platelet-derived growth factor D, latent form;Platelet-derived growth factor D, receptor-binding form",PDGFD,Intervertebral_disc_OAF,OAF,Homo sapiens,23.5114,,-1.547752094447286,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PDGFD,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q9H0B8,Cysteine-rich secretory protein LCCL domain-containing 2,CRISPLD2,Intervertebral_disc_OAF,OAF,Homo sapiens,25.0637,24.73393333333333,-1.0257744465809884,-0.979910728464705,0.045863718116283425,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRISPLD2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,3.0,3.0
Q9H2X0,Chordin,CHRD,Intervertebral_disc_OAF,OAF,Homo sapiens,26.8129,25.983544444444444,-0.4736098985200881,-0.5615482544035731,-0.08793835588348503,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHRD,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,8.0,9.0
Q9H336,Cysteine-rich secretory protein LCCL domain-containing 1,CRISPLD1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.3361,24.602300000000003,-0.9373936417353936,-1.0251581607724214,-0.08776451903702776,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRISPLD1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,2.0,5.0
Q9H3U7,SPARC-related modular calcium-binding protein 2,SMOC2,Intervertebral_disc_OAF,OAF,Homo sapiens,29.719183333333337,29.612725,0.3712366238455301,0.5518257753670435,0.1805891515215134,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q9H4F8,SPARC-related modular calcium-binding protein 1,SMOC1,Intervertebral_disc_OAF,OAF,Homo sapiens,29.450191666666665,30.398083333333336,0.2964740665467533,0.7753243685921597,0.4788503020454064,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMOC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q9H8L6,Multimerin-2,MMRN2,Intervertebral_disc_OAF,OAF,Homo sapiens,,26.242283333333333,,-0.47734867487626464,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMRN2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,6.0
Q9HCB6,Spondin-1,SPON1,Intervertebral_disc_OAF,OAF,Homo sapiens,24.608783333333335,27.963460000000005,-1.1754532495336087,0.06319609750882009,1.238649347042429,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SPON1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,6.0,10.0
Q9NNX6,CD209 antigen,CD209,Intervertebral_disc_OAF,OAF,Homo sapiens,,26.84845,,-0.28317867389045104,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CD209,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,2.0
Q9NR99,Matrix-remodeling-associated protein 5,MXRA5,Intervertebral_disc_OAF,OAF,Homo sapiens,29.360725,29.750625,0.27146159623471866,0.5914816054204196,0.32002000918570095,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MXRA5,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q9NRA1,"Platelet-derived growth factor C;Platelet-derived growth factor C, latent form;Platelet-derived growth factor C, receptor-binding form",PDGFC,Intervertebral_disc_OAF,OAF,Homo sapiens,27.8414,28.06489090909091,-0.1649389897184777,0.09404087488140454,0.25897986459988226,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PDGFC,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,11.0,11.0
Q9NS15,Latent-transforming growth factor beta-binding protein 3,LTBP3,Intervertebral_disc_OAF,OAF,Homo sapiens,26.1004,26.4979,-0.6942112986283132,-0.39494678264727856,0.29926451598103465,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LTBP3,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,1.0,3.0
Q9NT22,EMILIN-3,EMILIN3,Intervertebral_disc_OAF,OAF,Homo sapiens,29.4269,27.34327500000001,0.2899694266721801,-0.12778204128398238,-0.41775146795616247,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EMILIN3,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q9UBR2,Cathepsin Z,CTSZ,Intervertebral_disc_OAF,OAF,Homo sapiens,25.0062,26.33563999999999,-1.0445484911135927,-0.44716446154005635,0.5973840295735364,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CTSZ,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,10.0
Q9UBX1,Cathepsin F,CTSF,Intervertebral_disc_OAF,OAF,Homo sapiens,24.72675,25.885522222222225,-1.1363854851257156,-0.5936579863960723,0.5427274987296433,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CTSF,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,2.0,9.0
Q9UBX5,Fibulin-5,FBLN5,Intervertebral_disc_OAF,OAF,Homo sapiens,26.91152727272727,26.88349999999999,-0.44351946601977066,-0.27208092358497654,0.17143854243479412,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FBLN5,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,11.0,11.0
Q9UHF5,Interleukin-17B,IL17B,Intervertebral_disc_OAF,OAF,Homo sapiens,28.8319,24.33088571428571,0.12209398520200257,-1.1191926307858886,-1.2412866159878913,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IL17B,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,7.0
Q9UHI8,A disintegrin and metalloproteinase with thrombospondin motifs 1,ADAMTS1,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.9524,,-1.2520192607391079,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ADAMTS1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
Q9UK55,Protein Z-dependent protease inhibitor,SERPINA10,Intervertebral_disc_OAF,OAF,Homo sapiens,24.3434,26.87293636363636,-1.2640038151382669,-0.27542417893432064,0.9885796362039463,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA10,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,4.0,11.0
Q9UKU9,Angiopoietin-related protein 2,ANGPTL2,Intervertebral_disc_OAF,OAF,Homo sapiens,29.8523,31.06186666666667,0.40799277767016623,0.9599081615098614,0.5519153838396951,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANGPTL2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q9UKZ9,Procollagen C-endopeptidase enhancer 2,PCOLCE2,Intervertebral_disc_OAF,OAF,Homo sapiens,31.815741666666664,30.962275000000005,0.9324508922875643,0.9324588981401757,8.005852611403519e-06,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCOLCE2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q9UQP3,Tenascin-N,TNN,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.0316,,-1.5837710967771346,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TNN,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q9Y240,C-type lectin domain family 11 member A,CLEC11A,Intervertebral_disc_OAF,OAF,Homo sapiens,30.464024999999996,30.074875,0.574888387429348,0.6840296906317748,0.10914130320242676,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLEC11A,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q9Y2Y8,Proteoglycan 3,PRG3,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.6449,,-1.36142592035424,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRG3,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q9Y4K0,Lysyl oxidase homolog 2,LOXL2,Intervertebral_disc_OAF,OAF,Homo sapiens,30.032549999999997,27.899091666666664,0.4575114195474566,0.04356584119700514,-0.4139455783504515,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOXL2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q9Y5C1,Angiopoietin-related protein 3,ANGPTL3,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.5852,,-1.0310531540726458,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANGPTL3,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,3.0
Q9Y6C2,EMILIN-1,EMILIN1,Intervertebral_disc_OAF,OAF,Homo sapiens,30.115641666666665,29.771624999999997,0.4802417525697591,0.5975049569502653,0.11726320438050619,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EMILIN1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
